対象年月,種別,区名,増減種別,異動内容,性別,値
202405,外国人,長田区,自然増減,増減　②,女,0
202405,外国人,西区,人口増減,増減　③（①＋②）,男,21
202405,外国人,垂水区,人口増減,増減　③（①＋②）,男,-4
202405,外国人,東灘区,人口増減,増減　③（①＋②）,女,-10
202405,外国人,全市,人口増減,増減　③（①＋②）,女,115
202405,外国人,北区,人口増減,増減　③（①＋②）,男,9
202405,外国人,兵庫区,人口増減,増減　③（①＋②）,男,48
202405,外国人,須磨区,人口増減,増減　③（①＋②）,男,3
202405,外国人,長田区,人口増減,増減　③（①＋②）,男,88
202405,外国人,須磨区,人口増減,増減　③（①＋②）,女,-8
202405,外国人,長田区,人口増減,増減　③（①＋②）,女,54
202405,外国人,西区,人口増減,増減　③（①＋②）,女,12
202405,外国人,垂水区,人口増減,増減　③（①＋②）,女,8
202405,外国人,中央区,人口増減,増減　③（①＋②）,女,15
202405,外国人,灘区,人口増減,増減　③（①＋②）,女,27
202405,外国人,北区,人口増減,増減　③（①＋②）,女,-43
202405,外国人,兵庫区,人口増減,増減　③（①＋②）,女,60
202405,外国人,中央区,人口増減,増減　③（①＋②）,男,80
202405,外国人,灘区,人口増減,増減　③（①＋②）,合計,50
202405,外国人,東灘区,人口増減,増減　③（①＋②）,合計,10
202405,外国人,兵庫区,人口増減,増減　③（①＋②）,合計,108
202405,外国人,中央区,人口増減,増減　③（①＋②）,合計,95
202405,外国人,垂水区,自然増減,増減　②,女,-1
202405,外国人,須磨区,自然増減,増減　②,女,1
202405,外国人,全市,人口増減,増減　③（①＋②）,合計,403
202405,外国人,西区,自然増減,増減　②,女,-1
202405,外国人,全市,人口増減,増減　③（①＋②）,男,288
202405,外国人,西区,人口増減,増減　③（①＋②）,合計,33
202405,外国人,灘区,人口増減,増減　③（①＋②）,男,23
202405,外国人,東灘区,人口増減,増減　③（①＋②）,男,20
202405,外国人,長田区,人口増減,増減　③（①＋②）,合計,142
202405,外国人,北区,人口増減,増減　③（①＋②）,合計,-34
202405,外国人,垂水区,人口増減,増減　③（①＋②）,合計,4
202405,外国人,須磨区,人口増減,増減　③（①＋②）,合計,-5
202405,外国人,灘区,自然増減,死亡,女,1
202405,外国人,須磨区,自然増減,出生,合計,2
202405,外国人,長田区,自然増減,出生,合計,4
202405,外国人,西区,自然増減,出生,合計,0
202405,外国人,垂水区,自然増減,出生,合計,1
202405,外国人,中央区,自然増減,出生,合計,7
202405,外国人,灘区,自然増減,出生,合計,5
202405,外国人,北区,自然増減,出生,合計,2
202405,外国人,兵庫区,自然増減,出生,合計,4
202405,外国人,北区,自然増減,出生,男,0
202405,外国人,兵庫区,自然増減,出生,男,2
202405,外国人,須磨区,自然増減,出生,男,1
202405,外国人,長田区,自然増減,出生,男,2
202405,外国人,東灘区,自然増減,出生,男,0
202405,外国人,全市,自然増減,出生,男,15
202405,外国人,中央区,自然増減,出生,男,5
202405,外国人,灘区,自然増減,出生,男,4
202405,外国人,東灘区,自然増減,出生,合計,1
202405,外国人,全市,社会増減,増減　①,女,112
202405,外国人,西区,社会増減,増減　①,男,22
202405,外国人,灘区,社会増減,増減　①,女,27
202405,外国人,東灘区,社会増減,増減　①,女,-11
202405,外国人,長田区,社会増減,増減　①,男,90
202405,外国人,北区,社会増減,増減　①,男,10
202405,外国人,垂水区,社会増減,増減　①,男,-3
202405,外国人,須磨区,社会増減,増減　①,男,2
202405,外国人,垂水区,社会増減,増減　①,女,9
202405,外国人,須磨区,社会増減,増減　①,女,-9
202405,外国人,全市,自然増減,出生,合計,26
202405,外国人,西区,社会増減,増減　①,女,13
202405,外国人,兵庫区,社会増減,増減　①,女,59
202405,外国人,中央区,社会増減,増減　①,女,15
202405,外国人,長田区,社会増減,増減　①,女,54
202405,外国人,北区,社会増減,増減　①,女,-45
202405,外国人,垂水区,自然増減,出生,男,1
202405,外国人,東灘区,自然増減,死亡,男,2
202405,外国人,全市,自然増減,死亡,男,12
202405,外国人,中央区,自然増減,死亡,男,2
202405,外国人,灘区,自然増減,死亡,男,0
202405,外国人,須磨区,自然増減,死亡,合計,0
202405,外国人,長田区,自然増減,死亡,合計,6
202405,外国人,西区,自然増減,死亡,合計,2
202405,外国人,垂水区,自然増減,死亡,合計,3
202405,外国人,西区,自然増減,死亡,男,1
202405,外国人,垂水区,自然増減,死亡,男,2
202405,外国人,東灘区,自然増減,死亡,女,0
202405,外国人,全市,自然増減,死亡,女,8
202405,外国人,北区,自然増減,死亡,男,1
202405,外国人,兵庫区,自然増減,死亡,男,0
202405,外国人,須磨区,自然増減,死亡,男,0
202405,外国人,長田区,自然増減,死亡,男,4
202405,外国人,北区,自然増減,死亡,合計,1
202405,外国人,兵庫区,自然増減,出生,女,2
202405,外国人,中央区,自然増減,出生,女,2
202405,外国人,長田区,自然増減,出生,女,2
202405,外国人,北区,自然増減,出生,女,2
202405,外国人,全市,自然増減,出生,女,11
202405,外国人,西区,自然増減,出生,男,0
202405,外国人,灘区,自然増減,出生,女,1
202405,外国人,東灘区,自然増減,出生,女,1
202405,外国人,灘区,自然増減,死亡,合計,1
202405,外国人,東灘区,自然増減,死亡,合計,2
202405,外国人,兵庫区,自然増減,死亡,合計,1
202405,外国人,中央区,自然増減,死亡,合計,4
202405,外国人,垂水区,自然増減,出生,女,0
202405,外国人,須磨区,自然増減,出生,女,1
202405,外国人,全市,自然増減,死亡,合計,20
202405,外国人,西区,自然増減,出生,女,0
202405,日本人,全市,社会増減,その他の減,合計,4
202405,日本人,西区,社会増減,その他の増,女,0
202405,日本人,灘区,社会増減,その他の減,合計,0
202405,日本人,東灘区,社会増減,その他の減,合計,1
202405,日本人,長田区,社会増減,その他の増,女,2
202405,日本人,北区,社会増減,その他の増,女,1
202405,日本人,垂水区,社会増減,その他の増,女,0
202405,日本人,須磨区,社会増減,その他の増,女,1
202405,日本人,垂水区,社会増減,その他の減,合計,0
202405,日本人,須磨区,社会増減,その他の減,合計,0
202405,日本人,全市,社会増減,その他の減,男,2
202405,日本人,西区,社会増減,その他の減,合計,0
202405,日本人,兵庫区,社会増減,その他の減,合計,0
202405,日本人,中央区,社会増減,その他の減,合計,2
202405,日本人,長田区,社会増減,その他の減,合計,1
202405,日本人,北区,社会増減,その他の減,合計,0
202405,日本人,兵庫区,社会増減,その他の増,女,0
202405,日本人,中央区,社会増減,その他の増,男,4
202405,日本人,灘区,社会増減,その他の増,男,1
202405,日本人,北区,社会増減,その他の増,男,0
202405,日本人,兵庫区,社会増減,その他の増,男,3
202405,日本人,西区,社会増減,その他の増,合計,2
202405,日本人,垂水区,社会増減,その他の増,合計,1
202405,日本人,東灘区,社会増減,その他の増,男,0
202405,日本人,全市,社会増減,その他の増,男,13
202405,日本人,東灘区,社会増減,その他の増,女,0
202405,日本人,全市,社会増減,その他の増,女,6
202405,日本人,中央区,社会増減,その他の増,女,2
202405,日本人,灘区,社会増減,その他の増,女,0
202405,日本人,須磨区,社会増減,その他の増,男,0
202405,日本人,長田区,社会増減,その他の増,男,2
202405,日本人,西区,社会増減,その他の増,男,2
202405,日本人,垂水区,社会増減,その他の増,男,1
202405,日本人,東灘区,社会増減,その他の減,男,1
202405,日本人,兵庫区,社会増減,増減　①,合計,92
202405,日本人,中央区,社会増減,増減　①,合計,92
202405,日本人,長田区,社会増減,増減　①,合計,10
202405,日本人,北区,社会増減,増減　①,合計,-74
202405,日本人,全市,社会増減,増減　①,合計,-142
202405,日本人,西区,社会増減,その他の減,女,0
202405,日本人,灘区,社会増減,増減　①,合計,-14
202405,日本人,東灘区,社会増減,増減　①,合計,-117
202405,日本人,灘区,社会増減,増減　①,男,5
202405,日本人,東灘区,社会増減,増減　①,男,-66
202405,日本人,兵庫区,社会増減,増減　①,男,74
202405,日本人,中央区,社会増減,増減　①,男,70
202405,日本人,垂水区,社会増減,増減　①,合計,-58
202405,日本人,須磨区,社会増減,増減　①,合計,-4
202405,日本人,全市,社会増減,増減　①,男,-53
202405,日本人,西区,社会増減,増減　①,合計,-69
202405,日本人,垂水区,社会増減,その他の減,女,0
202405,日本人,須磨区,社会増減,その他の減,男,0
202405,日本人,長田区,社会増減,その他の減,男,1
202405,日本人,西区,社会増減,その他の減,男,0
202405,日本人,垂水区,社会増減,その他の減,男,0
202405,日本人,中央区,社会増減,その他の減,男,0
202405,日本人,灘区,社会増減,その他の減,男,0
202405,日本人,北区,社会増減,その他の減,男,0
202405,日本人,兵庫区,社会増減,その他の減,男,0
202405,日本人,北区,社会増減,その他の減,女,0
202405,日本人,兵庫区,社会増減,その他の減,女,0
202405,日本人,須磨区,社会増減,その他の減,女,0
202405,日本人,長田区,社会増減,その他の減,女,0
202405,日本人,東灘区,社会増減,その他の減,女,0
202405,日本人,全市,社会増減,その他の減,女,2
202405,日本人,中央区,社会増減,その他の減,女,2
202405,日本人,灘区,社会増減,その他の減,女,0
202405,日本人,須磨区,社会増減,その他の増,合計,1
202405,日本人,灘区,社会増減,転入,女,236
202405,日本人,東灘区,社会増減,転入,女,343
202405,日本人,兵庫区,社会増減,転入,女,263
202405,日本人,中央区,社会増減,転入,女,420
202405,日本人,垂水区,社会増減,転入,男,269
202405,日本人,須磨区,社会増減,転入,男,204
202405,日本人,全市,社会増減,転入,女,2441
202405,日本人,西区,社会増減,転入,男,266
202405,日本人,全市,社会増減,転出,合計,4984
202405,日本人,西区,社会増減,転入,女,293
202405,日本人,灘区,社会増減,転出,合計,488
202405,日本人,東灘区,社会増減,転出,合計,780
202405,日本人,長田区,社会増減,転入,女,157
202405,日本人,北区,社会増減,転入,女,209
202405,日本人,垂水区,社会増減,転入,女,277
202405,日本人,須磨区,社会増減,転入,女,243
202405,日本人,長田区,社会増減,転入,男,165
202405,日本人,北区,社会増減,転入,合計,429
202405,日本人,兵庫区,社会増減,転入,合計,580
202405,日本人,須磨区,社会増減,転入,合計,447
202405,日本人,長田区,社会増減,転入,合計,322
202405,日本人,東灘区,社会増減,転入,合計,664
202405,日本人,全市,社会増減,転入,合計,4827
202405,日本人,中央区,社会増減,転入,合計,807
202405,日本人,灘区,社会増減,転入,合計,473
202405,日本人,中央区,社会増減,転入,男,387
202405,日本人,灘区,社会増減,転入,男,237
202405,日本人,北区,社会増減,転入,男,220
202405,日本人,兵庫区,社会増減,転入,男,317
202405,日本人,西区,社会増減,転入,合計,559
202405,日本人,垂水区,社会増減,転入,合計,546
202405,日本人,東灘区,社会増減,転入,男,321
202405,日本人,全市,社会増減,転入,男,2386
202405,日本人,中央区,社会増減,転出,合計,719
202405,日本人,長田区,社会増減,転出,女,152
202405,日本人,北区,社会増減,転出,女,255
202405,日本人,垂水区,社会増減,転出,女,288
202405,日本人,須磨区,社会増減,転出,女,248
202405,日本人,灘区,社会増減,転出,女,255
202405,日本人,東灘区,社会増減,転出,女,394
202405,日本人,兵庫区,社会増減,転出,女,245
202405,日本人,中央区,社会増減,転出,女,398
202405,日本人,兵庫区,社会増減,その他の増,合計,3
202405,日本人,中央区,社会増減,その他の増,合計,6
202405,日本人,長田区,社会増減,その他の増,合計,4
202405,日本人,北区,社会増減,その他の増,合計,1
202405,日本人,全市,社会増減,その他の増,合計,19
202405,日本人,西区,社会増減,転出,女,299
202405,日本人,灘区,社会増減,その他の増,合計,1
202405,日本人,東灘区,社会増減,その他の増,合計,0
202405,日本人,全市,社会増減,転出,女,2534
202405,日本人,西区,社会増減,転出,合計,630
202405,日本人,垂水区,社会増減,転出,合計,605
202405,日本人,東灘区,社会増減,転出,男,386
202405,日本人,全市,社会増減,転出,男,2450
202405,日本人,北区,社会増減,転出,合計,504
202405,日本人,兵庫区,社会増減,転出,合計,491
202405,日本人,須磨区,社会増減,転出,合計,452
202405,日本人,長田区,社会増減,転出,合計,315
202405,日本人,須磨区,社会増減,転出,男,204
202405,日本人,長田区,社会増減,転出,男,163
202405,日本人,西区,社会増減,転出,男,331
202405,日本人,垂水区,社会増減,転出,男,317
202405,日本人,中央区,社会増減,転出,男,321
202405,日本人,灘区,社会増減,転出,男,233
202405,日本人,北区,社会増減,転出,男,249
202405,日本人,兵庫区,社会増減,転出,男,246
202405,日本人,北区,自然増減,増減　②,男,-69
202405,日本人,兵庫区,自然増減,増減　②,男,-31
202405,日本人,須磨区,自然増減,増減　②,男,-72
202405,日本人,長田区,自然増減,増減　②,男,-43
202405,日本人,東灘区,自然増減,増減　②,男,-39
202405,日本人,全市,自然増減,増減　②,男,-428
202405,日本人,中央区,自然増減,増減　②,男,-23
202405,日本人,灘区,自然増減,増減　②,男,-18
202405,日本人,中央区,自然増減,増減　②,女,-14
202405,日本人,灘区,自然増減,増減　②,女,-11
202405,日本人,北区,自然増減,増減　②,女,-63
202405,日本人,兵庫区,自然増減,増減　②,女,-40
202405,日本人,西区,自然増減,増減　②,男,-62
202405,日本人,垂水区,自然増減,増減　②,男,-71
202405,日本人,東灘区,自然増減,増減　②,女,-42
202405,日本人,全市,自然増減,増減　②,女,-342
202405,日本人,西区,自然増減,増減　②,合計,-106
202405,日本人,垂水区,自然増減,死亡,女,124
202405,日本人,須磨区,自然増減,死亡,女,87
202405,日本人,全市,自然増減,増減　②,合計,-770
202405,日本人,西区,自然増減,死亡,女,105
202405,日本人,兵庫区,自然増減,死亡,女,62
202405,日本人,中央区,自然増減,死亡,女,52
202405,日本人,長田区,自然増減,死亡,女,51
202405,日本人,北区,自然増減,死亡,女,107
202405,日本人,長田区,自然増減,増減　②,合計,-77
202405,日本人,北区,自然増減,増減　②,合計,-132
202405,日本人,垂水区,自然増減,増減　②,合計,-131
202405,日本人,須磨区,自然増減,増減　②,合計,-106
202405,日本人,灘区,自然増減,増減　②,合計,-29
202405,日本人,東灘区,自然増減,増減　②,合計,-81
202405,日本人,兵庫区,自然増減,増減　②,合計,-71
202405,日本人,中央区,自然増減,増減　②,合計,-37
202405,日本人,長田区,自然増減,増減　②,女,-34
202405,日本人,西区,人口増減,増減　③（①＋②）,男,-125
202405,日本人,垂水区,人口増減,増減　③（①＋②）,男,-118
202405,日本人,東灘区,人口増減,増減　③（①＋②）,女,-93
202405,日本人,全市,人口増減,増減　③（①＋②）,女,-431
202405,日本人,北区,人口増減,増減　③（①＋②）,男,-98
202405,日本人,兵庫区,人口増減,増減　③（①＋②）,男,43
202405,日本人,須磨区,人口増減,増減　③（①＋②）,男,-72
202405,日本人,長田区,人口増減,増減　③（①＋②）,男,-40
202405,日本人,須磨区,人口増減,増減　③（①＋②）,女,-38
202405,日本人,長田区,人口増減,増減　③（①＋②）,女,-27
202405,日本人,西区,人口増減,増減　③（①＋②）,女,-50
202405,日本人,垂水区,人口増減,増減　③（①＋②）,女,-71
202405,日本人,中央区,人口増減,増減　③（①＋②）,女,8
202405,日本人,灘区,人口増減,増減　③（①＋②）,女,-30
202405,日本人,北区,人口増減,増減　③（①＋②）,女,-108
202405,日本人,兵庫区,人口増減,増減　③（①＋②）,女,-22
202405,日本人,中央区,人口増減,増減　③（①＋②）,男,47
202405,日本人,灘区,人口増減,増減　③（①＋②）,合計,-43
202405,日本人,東灘区,人口増減,増減　③（①＋②）,合計,-198
202405,日本人,兵庫区,人口増減,増減　③（①＋②）,合計,21
202405,日本人,中央区,人口増減,増減　③（①＋②）,合計,55
202405,日本人,垂水区,自然増減,増減　②,女,-60
202405,日本人,須磨区,自然増減,増減　②,女,-34
202405,日本人,全市,人口増減,増減　③（①＋②）,合計,-912
202405,日本人,西区,自然増減,増減　②,女,-44
202405,日本人,全市,人口増減,増減　③（①＋②）,男,-481
202405,日本人,西区,人口増減,増減　③（①＋②）,合計,-175
202405,日本人,灘区,人口増減,増減　③（①＋②）,男,-13
202405,日本人,東灘区,人口増減,増減　③（①＋②）,男,-105
202405,日本人,長田区,人口増減,増減　③（①＋②）,合計,-67
202405,日本人,北区,人口増減,増減　③（①＋②）,合計,-206
202405,日本人,垂水区,人口増減,増減　③（①＋②）,合計,-189
202405,日本人,須磨区,人口増減,増減　③（①＋②）,合計,-110
202405,日本人,灘区,自然増減,死亡,女,48
202405,日本人,須磨区,自然増減,出生,合計,86
202405,日本人,長田区,自然増減,出生,合計,41
202405,日本人,西区,自然増減,出生,合計,100
202405,日本人,垂水区,自然増減,出生,合計,122
202405,日本人,中央区,自然増減,出生,合計,70
202405,日本人,灘区,自然増減,出生,合計,76
202405,日本人,北区,自然増減,出生,合計,88
202405,日本人,兵庫区,自然増減,出生,合計,57
202405,日本人,北区,自然増減,出生,男,44
202405,日本人,兵庫区,自然増減,出生,男,35
202405,日本人,須磨区,自然増減,出生,男,33
202405,日本人,長田区,自然増減,出生,男,24
202405,日本人,東灘区,自然増減,出生,男,58
202405,日本人,全市,自然増減,出生,男,362
202405,日本人,中央区,自然増減,出生,男,32
202405,日本人,灘区,自然増減,出生,男,39
202405,日本人,東灘区,自然増減,出生,合計,103
202405,日本人,全市,社会増減,増減　①,女,-89
202405,日本人,西区,社会増減,増減　①,男,-63
202405,日本人,灘区,社会増減,増減　①,女,-19
202405,日本人,東灘区,社会増減,増減　①,女,-51
202405,日本人,長田区,社会増減,増減　①,男,3
202405,日本人,北区,社会増減,増減　①,男,-29
202405,日本人,垂水区,社会増減,増減　①,男,-47
202405,日本人,須磨区,社会増減,増減　①,男,0
202405,日本人,垂水区,社会増減,増減　①,女,-11
202405,日本人,須磨区,社会増減,増減　①,女,-4
202405,日本人,全市,自然増減,出生,合計,743
202405,日本人,西区,社会増減,増減　①,女,-6
202405,日本人,兵庫区,社会増減,増減　①,女,18
202405,日本人,中央区,社会増減,増減　①,女,22
202405,日本人,長田区,社会増減,増減　①,女,7
202405,日本人,北区,社会増減,増減　①,女,-45
202405,日本人,垂水区,自然増減,出生,男,58
202405,日本人,東灘区,自然増減,死亡,男,97
202405,日本人,全市,自然増減,死亡,男,790
202405,日本人,中央区,自然増減,死亡,男,55
202405,日本人,灘区,自然増減,死亡,男,57
202405,日本人,須磨区,自然増減,死亡,合計,192
202405,日本人,長田区,自然増減,死亡,合計,118
202405,日本人,西区,自然増減,死亡,合計,206
202405,日本人,垂水区,自然増減,死亡,合計,253
202405,日本人,西区,自然増減,死亡,男,101
202405,日本人,垂水区,自然増減,死亡,男,129
202405,日本人,東灘区,自然増減,死亡,女,87
202405,日本人,全市,自然増減,死亡,女,723
202405,日本人,北区,自然増減,死亡,男,113
202405,日本人,兵庫区,自然増減,死亡,男,66
202405,日本人,須磨区,自然増減,死亡,男,105
202405,日本人,長田区,自然増減,死亡,男,67
202405,日本人,北区,自然増減,死亡,合計,220
202405,日本人,兵庫区,自然増減,出生,女,22
202405,日本人,中央区,自然増減,出生,女,38
202405,日本人,長田区,自然増減,出生,女,17
202405,日本人,北区,自然増減,出生,女,44
202405,日本人,全市,自然増減,出生,女,381
202405,日本人,西区,自然増減,出生,男,39
202405,日本人,灘区,自然増減,出生,女,37
202405,日本人,東灘区,自然増減,出生,女,45
202405,日本人,灘区,自然増減,死亡,合計,105
202405,日本人,東灘区,自然増減,死亡,合計,184
202405,日本人,兵庫区,自然増減,死亡,合計,128
202405,日本人,中央区,自然増減,死亡,合計,107
202405,日本人,垂水区,自然増減,出生,女,64
202405,日本人,須磨区,自然増減,出生,女,53
202405,日本人,全市,自然増減,死亡,合計,1513
202405,日本人,西区,自然増減,出生,女,61
202406,外国人,全市,社会増減,その他の減,合計,112
202406,外国人,西区,社会増減,その他の増,女,0
202406,外国人,灘区,社会増減,その他の減,合計,20
202406,外国人,東灘区,社会増減,その他の減,合計,16
202406,外国人,長田区,社会増減,その他の増,女,0
202406,外国人,北区,社会増減,その他の増,女,2
202406,外国人,垂水区,社会増減,その他の増,女,1
202406,外国人,須磨区,社会増減,その他の増,女,0
202406,外国人,垂水区,社会増減,その他の減,合計,11
202406,外国人,須磨区,社会増減,その他の減,合計,3
202406,外国人,全市,社会増減,その他の減,男,73
202406,外国人,西区,社会増減,その他の減,合計,5
202406,外国人,兵庫区,社会増減,その他の減,合計,20
202406,外国人,中央区,社会増減,その他の減,合計,28
202406,外国人,長田区,社会増減,その他の減,合計,3
202406,外国人,北区,社会増減,その他の減,合計,6
202406,外国人,兵庫区,社会増減,その他の増,女,3
202406,外国人,中央区,社会増減,その他の増,男,2
202406,外国人,灘区,社会増減,その他の増,男,3
202406,外国人,北区,社会増減,その他の増,男,0
202406,外国人,兵庫区,社会増減,その他の増,男,2
202406,外国人,西区,社会増減,その他の増,合計,1
202406,外国人,垂水区,社会増減,その他の増,合計,2
202406,外国人,東灘区,社会増減,その他の増,男,1
202406,外国人,全市,社会増減,その他の増,男,11
202406,外国人,東灘区,社会増減,その他の増,女,1
202406,外国人,全市,社会増減,その他の増,女,9
202406,外国人,中央区,社会増減,その他の増,女,2
202406,外国人,灘区,社会増減,その他の増,女,0
202406,外国人,須磨区,社会増減,その他の増,男,1
202406,外国人,長田区,社会増減,その他の増,男,0
202406,外国人,西区,社会増減,その他の増,男,1
202406,外国人,垂水区,社会増減,その他の増,男,1
202406,外国人,東灘区,社会増減,その他の減,男,10
202406,外国人,兵庫区,社会増減,増減　①,合計,10
202406,外国人,中央区,社会増減,増減　①,合計,-1
202406,外国人,長田区,社会増減,増減　①,合計,37
202406,外国人,北区,社会増減,増減　①,合計,45
202406,外国人,全市,社会増減,増減　①,合計,88
202406,外国人,西区,社会増減,その他の減,女,2
202406,外国人,灘区,社会増減,増減　①,合計,12
202406,外国人,東灘区,社会増減,増減　①,合計,-22
202406,外国人,灘区,社会増減,増減　①,男,5
202406,外国人,東灘区,社会増減,増減　①,男,-22
202406,外国人,兵庫区,社会増減,増減　①,男,-2
202406,外国人,中央区,社会増減,増減　①,男,-22
202406,外国人,垂水区,社会増減,増減　①,合計,-12
202406,外国人,須磨区,社会増減,増減　①,合計,0
202406,外国人,全市,社会増減,増減　①,男,-5
202406,外国人,西区,社会増減,増減　①,合計,19
202406,外国人,垂水区,社会増減,その他の減,女,5
202406,外国人,須磨区,社会増減,その他の減,男,2
202406,外国人,長田区,社会増減,その他の減,男,2
202406,外国人,西区,社会増減,その他の減,男,3
202406,外国人,垂水区,社会増減,その他の減,男,6
202406,外国人,中央区,社会増減,その他の減,男,23
202406,外国人,灘区,社会増減,その他の減,男,14
202406,外国人,北区,社会増減,その他の減,男,0
202406,外国人,兵庫区,社会増減,その他の減,男,13
202406,外国人,北区,社会増減,その他の減,女,6
202406,外国人,兵庫区,社会増減,その他の減,女,7
202406,外国人,須磨区,社会増減,その他の減,女,1
202406,外国人,長田区,社会増減,その他の減,女,1
202406,外国人,東灘区,社会増減,その他の減,女,6
202406,外国人,全市,社会増減,その他の減,女,39
202406,外国人,中央区,社会増減,その他の減,女,5
202406,外国人,灘区,社会増減,その他の減,女,6
202406,外国人,須磨区,社会増減,その他の増,合計,1
202406,外国人,灘区,社会増減,転入,女,26
202406,外国人,東灘区,社会増減,転入,女,58
202406,外国人,兵庫区,社会増減,転入,女,67
202406,外国人,中央区,社会増減,転入,女,91
202406,外国人,垂水区,社会増減,転入,男,14
202406,外国人,須磨区,社会増減,転入,男,19
202406,外国人,全市,社会増減,転入,女,393
202406,外国人,西区,社会増減,転入,男,36
202406,外国人,全市,社会増減,転出,合計,669
202406,外国人,西区,社会増減,転入,女,20
202406,外国人,灘区,社会増減,転出,合計,27
202406,外国人,東灘区,社会増減,転出,合計,127
202406,外国人,長田区,社会増減,転入,女,46
202406,外国人,北区,社会増減,転入,女,56
202406,外国人,垂水区,社会増減,転入,女,17
202406,外国人,須磨区,社会増減,転入,女,12
202406,外国人,長田区,社会増減,転入,男,67
202406,外国人,北区,社会増減,転入,合計,90
202406,外国人,兵庫区,社会増減,転入,合計,143
202406,外国人,須磨区,社会増減,転入,合計,31
202406,外国人,長田区,社会増減,転入,合計,113
202406,外国人,東灘区,社会増減,転入,合計,119
202406,外国人,全市,社会増減,転入,合計,849
202406,外国人,中央区,社会増減,転入,合計,210
202406,外国人,灘区,社会増減,転入,合計,56
202406,外国人,中央区,社会増減,転入,男,119
202406,外国人,灘区,社会増減,転入,男,30
202406,外国人,北区,社会増減,転入,男,34
202406,外国人,兵庫区,社会増減,転入,男,76
202406,外国人,西区,社会増減,転入,合計,56
202406,外国人,垂水区,社会増減,転入,合計,31
202406,外国人,東灘区,社会増減,転入,男,61
202406,外国人,全市,社会増減,転入,男,456
202406,外国人,中央区,社会増減,転出,合計,187
202406,外国人,長田区,社会増減,転出,女,26
202406,外国人,北区,社会増減,転出,女,19
202406,外国人,垂水区,社会増減,転出,女,20
202406,外国人,須磨区,社会増減,転出,女,13
202406,外国人,灘区,社会増減,転出,女,13
202406,外国人,東灘区,社会増減,転出,女,53
202406,外国人,兵庫区,社会増減,転出,女,51
202406,外国人,中央区,社会増減,転出,女,67
202406,外国人,兵庫区,社会増減,その他の増,合計,5
202406,外国人,中央区,社会増減,その他の増,合計,4
202406,外国人,長田区,社会増減,その他の増,合計,0
202406,外国人,北区,社会増減,その他の増,合計,2
202406,外国人,全市,社会増減,その他の増,合計,20
202406,外国人,西区,社会増減,転出,女,8
202406,外国人,灘区,社会増減,その他の増,合計,3
202406,外国人,東灘区,社会増減,その他の増,合計,2
202406,外国人,全市,社会増減,転出,女,270
202406,外国人,西区,社会増減,転出,合計,33
202406,外国人,垂水区,社会増減,転出,合計,34
202406,外国人,東灘区,社会増減,転出,男,74
202406,外国人,全市,社会増減,転出,男,399
202406,外国人,北区,社会増減,転出,合計,41
202406,外国人,兵庫区,社会増減,転出,合計,118
202406,外国人,須磨区,社会増減,転出,合計,29
202406,外国人,長田区,社会増減,転出,合計,73
202406,外国人,須磨区,社会増減,転出,男,16
202406,外国人,長田区,社会増減,転出,男,47
202406,外国人,西区,社会増減,転出,男,25
202406,外国人,垂水区,社会増減,転出,男,14
202406,外国人,中央区,社会増減,転出,男,120
202406,外国人,灘区,社会増減,転出,男,14
202406,外国人,北区,社会増減,転出,男,22
202406,外国人,兵庫区,社会増減,転出,男,67
202406,外国人,北区,自然増減,増減　②,男,-1
202406,外国人,兵庫区,自然増減,増減　②,男,2
202406,外国人,須磨区,自然増減,増減　②,男,-2
202406,外国人,長田区,自然増減,増減　②,男,-3
202406,外国人,東灘区,自然増減,増減　②,男,1
202406,外国人,全市,自然増減,増減　②,男,-4
202406,外国人,中央区,自然増減,増減　②,男,4
202406,外国人,灘区,自然増減,増減　②,男,-2
202406,外国人,中央区,自然増減,増減　②,女,0
202406,外国人,灘区,自然増減,増減　②,女,-2
202406,外国人,北区,自然増減,増減　②,女,0
202406,外国人,兵庫区,自然増減,増減　②,女,2
202406,外国人,西区,自然増減,増減　②,男,-1
202406,外国人,垂水区,自然増減,増減　②,男,-2
202406,外国人,東灘区,自然増減,増減　②,女,1
202406,外国人,全市,自然増減,増減　②,女,-7
202406,外国人,西区,自然増減,増減　②,合計,-1
202406,外国人,垂水区,自然増減,死亡,女,1
202406,外国人,須磨区,自然増減,死亡,女,3
202406,外国人,全市,自然増減,増減　②,合計,-11
202406,外国人,西区,自然増減,死亡,女,0
202406,外国人,兵庫区,自然増減,死亡,女,1
202406,外国人,中央区,自然増減,死亡,女,2
202406,外国人,長田区,自然増減,死亡,女,4
202406,外国人,北区,自然増減,死亡,女,0
202406,外国人,長田区,自然増減,増減　②,合計,-7
202406,外国人,北区,自然増減,増減　②,合計,-1
202406,外国人,垂水区,自然増減,増減　②,合計,-3
202406,外国人,須磨区,自然増減,増減　②,合計,-5
202406,外国人,灘区,自然増減,増減　②,合計,-4
202406,外国人,東灘区,自然増減,増減　②,合計,2
202406,外国人,兵庫区,自然増減,増減　②,合計,4
202406,外国人,中央区,自然増減,増減　②,合計,4
202406,外国人,長田区,自然増減,増減　②,女,-4
202406,外国人,西区,人口増減,増減　③（①＋②）,男,8
202406,外国人,垂水区,人口増減,増減　③（①＋②）,男,-7
202406,外国人,東灘区,人口増減,増減　③（①＋②）,女,1
